id,file_path,speech,speaker
slp_a0525,train/slp/arctic_a0525.wav,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",slp
awb_b0525,train/awb/arctic_b0525.wav,"The Russian music-player, the Count, was her obedient slave.",awb
lnh_b0016,train/lnh/arctic_b0016.wav,He chuckled as he pulled out his pipe and began filling it.,lnh
ksp_b0023,train/ksp/arctic_b0023.wav,"MacDougall, my engineer, believes it.",ksp
gka_a0157,train/gka/arctic_a0157.wav,"He had worshiped her, as Dante might have worshiped Beatrice.",gka
ksp_b0052,train/ksp/arctic_b0052.wav,The flush was gone from her face.,ksp
aew_a0170,train/aew/arctic_a0170.wav,There was none of the joy of meeting in his face.,aew
lnh_a0433,train/lnh/arctic_a0433.wav,"To her the bridge was tambo, which is the native for taboo.",lnh
ksp_a0184,train/ksp/arctic_a0184.wav,"Don't you see, I'm chewing this thing in two.",ksp
gka_a0247,train/gka/arctic_a0247.wav,They ought to pass here some time today.,gka
lnh_b0340,train/lnh/arctic_b0340.wav,These quick little joys of hers were sources of joy to him.,lnh
clb_a0171,train/clb/arctic_a0171.wav,"And when you come back in a few days, bring Eileen.",clb
aew_b0341,train/aew/arctic_b0341.wav,I play that choice wide open to win.,aew
axb_a0237,train/axb/arctic_a0237.wav,So Hughie and I did the managing ourselves.,axb
aew_b0432,train/aew/arctic_b0432.wav,"He is a candidate, rising from the serf class to our class.",aew
gka_a0124,train/gka/arctic_a0124.wav,It was Jeanne singing softly over beyond the rocks.,gka
awb_a0219,train/awb/arctic_a0219.wav,"Oppressive as the heat had been, it was now even more oppressive.",awb
fem_a0317,train/fem/arctic_a0317.wav,He was a wise hyena.,fem
rxr_a0165,train/rxr/arctic_a0165.wav,They are to attack your camp tomorrow night.,rxr
slt_a0097,train/slt/arctic_a0097.wav,Then you can arrange yourself comfortably among these robes in the bow.,slt
ljm_a0500,train/ljm/arctic_a0500.wav,Who the devil gave it to you to be judge and jury.,ljm
gka_a0206,train/gka/arctic_a0206.wav,He says he bought him of Jacques Le Beau.,gka
ahw_a0494,train/ahw/arctic_a0494.wav,O'Brien took off his coat and bared his right arm. ,ahw
slt_b0029,train/slt/arctic_b0029.wav,All operations have been carried on from Montreal and Toronto.,slt
awb_b0205,train/awb/arctic_b0205.wav,You were destroying my life.,awb
axb_a0499,train/axb/arctic_a0499.wav,And right there I saw and knew it all.,axb
ljm_a0376,train/ljm/arctic_a0376.wav,"Your price, my son, is just about thirty per week.",ljm
ksp_a0220,train/ksp/arctic_a0220.wav,A dead man is of no use on a plantation.,ksp
ljm_a0171,train/ljm/arctic_a0171.wav,"And when you come back in a few days, bring Eileen.",ljm
eey_a0056,train/eey/arctic_a0056.wav,Pearce's little eyes were fixed on him shrewdly.,eey
eey_a0186,train/eey/arctic_a0186.wav,Like a flash he launched himself into the feathered mass of the owl.,eey
eey_a0042,train/eey/arctic_a0042.wav,How could he explain his possession of the sketch.,eey
gka_a0532,train/gka/arctic_a0532.wav,May drought destroy your crops.,gka
slp_a0234,train/slp/arctic_a0234.wav,"Why, the average review is more nauseating than cod liver oil.",slp
clb_a0282,train/clb/arctic_a0282.wav,If you mean to insinuate -- Brentwood began hotly.,clb
axb_a0028,train/axb/arctic_a0028.wav,"Robbery, bribery, fraud,",axb
rxr_a0259,train/rxr/arctic_a0259.wav,Think of investing in such an adventure.,rxr
ahw_a0427,train/ahw/arctic_a0427.wav,Enters now the psychology of the situation. ,ahw
slt_a0236,train/slt/arctic_a0236.wav,Don't you see I hate you.,slt
lnh_b0069,train/lnh/arctic_b0069.wav,Could the incident have anything to do with Jeanne and Pierre.,lnh
aew_a0196,train/aew/arctic_a0196.wav,He began to follow the footprints of the dog.,aew
aup_a0294,train/aup/arctic_a0294.wav,He had been foiled in his attempt to escape.,aup
slp_a0267,train/slp/arctic_a0267.wav,"Eli Harding asked, as Shunk started to follow.",slp
lnh_b0231,train/lnh/arctic_b0231.wav,What's that grub-thief got to do with it.,lnh
ksp_b0028,train/ksp/arctic_b0028.wav,Lord Fitzhugh is the key to the whole situation.,ksp
lnh_b0091,train/lnh/arctic_b0091.wav,For a full half minute Jeanne looked at him without speaking.,lnh
rms_b0427,train/rms/arctic_b0427.wav,The sunsets grow more bizarre and spectacular off this coast of the Argentine.,rms
lnh_b0437,train/lnh/arctic_b0437.wav,Nowhere in the North is the soil so prolific.,lnh
bdl_a0305,train/bdl/arctic_a0305.wav,"They had no fixed values, to be altered by adjectives and adverbs.",bdl
awb_a0016,train/awb/arctic_a0016.wav,"There's Fort Churchill, a rifle-shot beyond the ridge, asleep.",awb
clb_a0460,train/clb/arctic_a0460.wav,I had forgotten their existence.,clb
lnh_a0089,train/lnh/arctic_a0089.wav,The nightglow was treacherous to shoot by.,lnh
clb_a0365,train/clb/arctic_a0365.wav,These rumors may even originate with us.,clb
aew_a0104,train/aew/arctic_a0104.wav,She was sleeping under his protection as sweetly as a child.,aew
awb_a0105,train/awb/arctic_a0105.wav,But there came no promise from the bow of the canoe.,awb
awb_b0490,train/awb/arctic_b0490.wav,"Beyond refusing to sell us food, they left us to ourselves.",awb
lnh_b0019,train/lnh/arctic_b0019.wav,His slim hands gripped the edges of the table.,lnh
ahw_a0550,train/ahw/arctic_a0550.wav,This also became part of the daily schedule. ,ahw
slp_a0026,train/slp/arctic_a0026.wav,It occurred to me that there would have to be an accounting.,slp
gka_a0215,train/gka/arctic_a0215.wav,They die out of spite.,gka
gka_a0564,train/gka/arctic_a0564.wav,"Then it is as I said, Womble announced with finality.",gka
lnh_b0174,train/lnh/arctic_b0174.wav,Hatred and murder and lust for revenge they possessed to overflowing.,lnh
rms_a0374,train/rms/arctic_a0374.wav,"But life's worth more than cash, she argued.",rms
ksp_a0146,train/ksp/arctic_a0146.wav,"Of course, that is uninteresting, she continued.",ksp
bdl_b0343,train/bdl/arctic_b0343.wav,But how are you going to do it.,bdl
rms_b0293,train/rms/arctic_b0293.wav,Between him and all domestic animals there must be no hostilities.,rms
clb_b0287,train/clb/arctic_b0287.wav,Or have they already devised one.,clb
aew_a0553,train/aew/arctic_a0553.wav,"I am writing these lines in Honolulu, Hawaii.",aew
ksp_a0338,train/ksp/arctic_a0338.wav,The fighting had now become intermittent.,ksp
fem_a0565,train/fem/arctic_a0565.wav,"With them were Indians, also three other men.",fem
jmk_b0271,train/jmk/arctic_b0271.wav,"It was put together in a casual, helter-skelter sort of way.",jmk
clb_b0214,train/clb/arctic_b0214.wav,Let us talk it over and find a way out.,clb
eey_a0295,train/eey/arctic_a0295.wav,And twenty men could hold it with spears and arrows.,eey
rms_b0095,train/rms/arctic_b0095.wav,He heard a sound which brought him quickly into consciousness of day.,rms
jmk_b0338,train/jmk/arctic_b0338.wav,"It was unobtrusive, yet it was there.",jmk
aew_b0207,train/aew/arctic_b0207.wav,"I'm as good as a man, she urged.",aew
aup_a0171,train/aup/arctic_a0171.wav,"And when you come back in a few days, bring Eileen.",aup
slp_a0113,train/slp/arctic_a0113.wav,I suppose you picked that lingo up among the Indians.,slp
slp_a0067,train/slp/arctic_a0067.wav,"Surely I will excuse you, she cried.",slp
lnh_b0401,train/lnh/arctic_b0401.wav,I learned it myself in English ships.,lnh
aup_a0540,train/aup/arctic_a0540.wav,"Yea, so are all the lesser animals of today clean.",aup
rms_b0395,train/rms/arctic_b0395.wav,"I was beneath the water, suffocating and drowning.",rms
eey_a0451,train/eey/arctic_a0451.wav,I noticed blood spouting from Kerfoot's left hand.,eey
clb_a0029,train/clb/arctic_a0029.wav,Their forces were already moving into the north country.,clb
ksp_b0062,train/ksp/arctic_b0062.wav,Now it was missing from the wall.,ksp
jmk_b0014,train/jmk/arctic_b0014.wav,"Whitefish, Gregson, whitefish and trout.",jmk
slt_a0250,train/slt/arctic_a0250.wav,He had observed the business life of Hawaii and developed a vaulting ambition.,slt
eey_a0288,train/eey/arctic_a0288.wav,"Those are my oysters, he said at last.",eey
eey_a0311,train/eey/arctic_a0311.wav,"Therefore, hurrah for the game.",eey
eey_a0189,train/eey/arctic_a0189.wav,"The big-eyed, clucking moose-birds were most annoying.",eey
aew_b0178,train/aew/arctic_b0178.wav,"Also, I want information.",aew
aew_b0459,train/aew/arctic_b0459.wav,They are not biologists nor sociologists.,aew
bdl_a0177,train/bdl/arctic_a0177.wav,She had been thoroughly and efficiently mauled.,bdl
clb_b0261,train/clb/arctic_b0261.wav,And he did hurt my arm.,clb
awb_a0419,train/awb/arctic_a0419.wav,"It is also an insidious, deceitful sun.",awb
jmk_b0186,train/jmk/arctic_b0186.wav,"I can't go elsewhere, by your own account.",jmk
slt_a0310,train/slt/arctic_a0310.wav,"Massage under tension, was the cryptic reply.",slt
rms_b0139,train/rms/arctic_b0139.wav,Together they ate the rabbit.,rms
eey_a0481,train/eey/arctic_a0481.wav,"Nimrod replied, with a slight manifestation of sensitiveness.",eey
jmk_a0510,train/jmk/arctic_a0510.wav,Much more Ernest told them of themselves and of his disillusionment.,jmk
bdl_a0377,train/bdl/arctic_a0377.wav,This sound did not disturb the hush and awe of the place.,bdl
rms_a0275,train/rms/arctic_a0275.wav,There are no kiddies and half grown youths among them.,rms
gka_a0525,train/gka/arctic_a0525.wav,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",gka
rms_b0233,train/rms/arctic_b0233.wav,"So she said, the irate skipper dashed on.",rms
clb_a0396,train/clb/arctic_a0396.wav,A rising tide of fat had submerged them.,clb
awb_b0283,train/awb/arctic_b0283.wav,But we were without this momentum.,awb
ksp_b0027,train/ksp/arctic_b0027.wav,"And there's no chivalry, no quarter shown in this fight.",ksp
rms_a0585,train/rms/arctic_a0585.wav,"Wonder if he's a lion dog, Charles suggested.",rms
jmk_a0313,train/jmk/arctic_a0313.wav,Broken-Tooth yelled with fright and pain.,jmk
rxr_a0098,train/rxr/arctic_a0098.wav,Shall I carry you.,rxr
ksp_b0502,train/ksp/arctic_b0502.wav,"And as we hurried up town, Joe Goose explained.",ksp
clb_a0018,train/clb/arctic_a0018.wav,There was a change now.,clb
fem_a0175,train/fem/arctic_a0175.wav,Down there the earth was already swelling with life.,fem
aew_b0368,train/aew/arctic_b0368.wav,Please do not think that I already know it all.,aew
rxr_a0446,train/rxr/arctic_a0446.wav,"He deluged me, overwhelmed me with argument.",rxr
clb_b0312,train/clb/arctic_b0312.wav,"Dig in; you're sure good, was Daylight's answer.",clb
clb_b0120,train/clb/arctic_b0120.wav,"There's the hitch, replied Thorpe, rolling a cigarette.",clb
bdl_b0180,train/bdl/arctic_b0180.wav,"I, I beg pardon, he drawled.",bdl
clb_a0327,train/clb/arctic_a0327.wav,"They were less stooped than we, less springy in their movements.",clb
slt_a0447,train/slt/arctic_a0447.wav,"Ah, it is growing dark and darker.",slt
slt_b0401,train/slt/arctic_b0401.wav,I learned it myself in English ships.,slt
slt_b0502,train/slt/arctic_b0502.wav,"And as we hurried up town, Joe Goose explained.",slt
ljm_a0216,train/ljm/arctic_a0216.wav,The other felt a sudden wave of irritation rush through him.,ljm
ksp_b0327,train/ksp/arctic_b0327.wav,He had been so easy.,ksp
ksp_a0462,train/ksp/arctic_a0462.wav,But she swung obediently on her heel into the wind.,ksp
gka_a0208,train/gka/arctic_a0208.wav,"Youth had come back to her, freed from the yoke of oppression.",gka
awb_b0166,train/awb/arctic_b0166.wav,"FAST, but ENDURE.",awb
aew_b0194,train/aew/arctic_b0194.wav,"Joan cried, with shining eyes.",aew
gka_a0424,train/gka/arctic_a0424.wav,"Obviously, it was a disease that could be contracted by contact.",gka
slt_b0388,train/slt/arctic_b0388.wav,I made no more overtures.,slt
axb_a0182,train/axb/arctic_a0182.wav,This time he did not yap for mercy.,axb
eey_a0548,train/eey/arctic_a0548.wav,"Also, churches and preachers I had never known.",eey
axb_a0365,train/axb/arctic_a0365.wav,These rumors may even originate with us.,axb
slp_a0288,train/slp/arctic_a0288.wav,"Those are my oysters, he said at last.",slp
awb_a0455,train/awb/arctic_a0455.wav,"Three oilers and a fourth engineer, was his greeting.",awb
aew_b0038,train/aew/arctic_b0038.wav,In her haste to get away she had forgotten these things.,aew
jmk_b0427,train/jmk/arctic_b0427.wav,The sunsets grow more bizarre and spectacular off this coast of the Argentine.,jmk
gka_a0434,train/gka/arctic_a0434.wav,A half a case of tobacco was worth three pounds.,gka
eey_a0448,train/eey/arctic_a0448.wav,"I was Hump, cabin boy on the schooner Ghost.",eey
slp_a0055,train/slp/arctic_a0055.wav,"Philip stood undecided, his ears strained to catch the slightest sound.",slp
fem_a0455,train/fem/arctic_a0455.wav,"I obeyed, and a minute or two later they stood before him.",fem
jmk_b0530,train/jmk/arctic_b0530.wav,He had a big chimpanzee that was a winner.,jmk
bdl_a0335,train/bdl/arctic_a0335.wav,Red-Eye swung back and forth on the branch farther down.,bdl
bdl_a0014,train/bdl/arctic_a0014.wav,"Now you're coming down to business, Phil, he exclaimed.",bdl
rxr_a0014,train/rxr/arctic_a0014.wav,"Now you're coming down to business, Phil, he exclaimed.",rxr
awb_b0445,train/awb/arctic_b0445.wav,He sat beside the gendarme and beamed.,awb
slp_a0261,train/slp/arctic_a0261.wav,I have been doubly baptized.,slp
ksp_a0579,train/ksp/arctic_a0579.wav,There was the Emma Louisa.,ksp
ksp_a0514,train/ksp/arctic_a0514.wav,We are consumed in our own flesh-pots.,ksp
awb_a0206,train/awb/arctic_a0206.wav,The wolf-dog thrust his gaunt muzzle toward him.,awb
bdl_b0494,train/bdl/arctic_b0494.wav,Never so strange a prophet came up to Jerusalem.,bdl
ljm_a0232,train/ljm/arctic_a0232.wav,"I cannot follow you, she said.",ljm
bdl_a0274,train/bdl/arctic_a0274.wav,And Raoul listened again to the tale of the house.,bdl
axb_a0510,train/axb/arctic_a0510.wav,Much more Ernest told them of themselves and of his disillusionment.,axb
clb_b0529,train/clb/arctic_b0529.wav,"Come on, Del Mar challenged.",clb
clb_b0043,train/clb/arctic_b0043.wav,It won't be for sale.,clb
lnh_a0111,train/lnh/arctic_a0111.wav,"Instead, he joined her; and they ate like two hungry children.",lnh
lnh_a0157,train/lnh/arctic_a0157.wav,"He had worshiped her, as Dante might have worshiped Beatrice.",lnh
ljm_a0414,train/ljm/arctic_a0414.wav,Now our figuring was all right.,ljm
ahw_a0419,train/ahw/arctic_a0419.wav,The Portuguese boy passed the Hawaiian. ,ahw
slp_a0278,train/slp/arctic_a0278.wav,It would give me nervous prostration.,slp
jmk_b0396,train/jmk/arctic_b0396.wav,The pain from my hurt knee was agonizing.,jmk
aup_a0270,train/aup/arctic_a0270.wav,And after the bath a shave would not be bad.,aup
aew_b0155,train/aew/arctic_b0155.wav,His freshly caught furs he flung to the floor.,aew
bdl_a0419,train/bdl/arctic_a0419.wav,The Portuguese boy passed the Hawaiian.,bdl
awb_b0038,train/awb/arctic_b0038.wav,In her haste to get away she had forgotten these things.,awb
bdl_b0538,train/bdl/arctic_b0538.wav,"At the best, they were necessary accessories.",bdl
clb_a0215,train/clb/arctic_a0215.wav,They die out of spite.,clb
slt_a0569,train/slt/arctic_a0569.wav,"At Lake Linderman I had one canoe, very good Peterborough canoe.",slt
aew_b0147,train/aew/arctic_b0147.wav,Had it struck squarely it would have killed him.,aew
slp_a0152,train/slp/arctic_a0152.wav,Philip thrust himself against it and entered.,slp
awb_b0509,train/awb/arctic_b0509.wav,Did I possess too much vitality.,awb
bdl_b0082,train/bdl/arctic_b0082.wav,"He bit his tongue, and cursed himself at this fresh break.",bdl
rxr_a0566,train/rxr/arctic_a0566.wav,Dennin's hands were released long enough for him to sign the document.,rxr
slt_b0172,train/slt/arctic_b0172.wav,On the far corner of the compound fence a hawk brooded.,slt
rms_a0491,train/rms/arctic_a0491.wav,"And as in denial of guilt, the one-legged boy replied.",rms
ahw_a0295,train/ahw/arctic_a0295.wav,And twenty men could hold it with spears and arrows. ,ahw
fem_a0297,train/fem/arctic_a0297.wav,There's a big English general right now whose name is Roberts.,fem
ljm_a0582,train/ljm/arctic_a0582.wav,Daughtry elaborated on the counting trick by bringing Cocky along.,ljm
clb_a0128,train/clb/arctic_a0128.wav,This one hope was destroyed as quickly as it was born.,clb
fem_a0574,train/fem/arctic_a0574.wav,"Good business man, Curly, O'Brien was saying.",fem
lnh_a0033,train/lnh/arctic_a0033.wav,"He unfolded a long typewritten letter, and handed it to Gregson.",lnh
lnh_a0398,train/lnh/arctic_a0398.wav,"In the car were Unwin and Harrison, while Jones sat with the chauffeur.",lnh
jmk_b0477,train/jmk/arctic_b0477.wav,You're going in for grab sharing.,jmk
lnh_b0460,train/lnh/arctic_b0460.wav,"The more his opponents grew excited, the more Ernest deliberately excited them.",lnh
rxr_a0179,train/rxr/arctic_a0179.wav,"Tomorrow I'm going after that bear, he said.",rxr
eey_a0442,train/eey/arctic_a0442.wav,You live on an income which your father earned.,eey
aup_a0360,train/aup/arctic_a0360.wav,But he no longer cared quite so much for that form of diversion.,aup
rxr_a0125,train/rxr/arctic_a0125.wav,He was determined now to maintain a more certain hold upon himself.,rxr
